state,pollster_rating_name,pollscore,candidate_name,pct,sample_size,start_date,end_date,days_to_election,recency_weight,total_weight,pollster_reliability_adjustment
Wisconsin,"Fabrizio, Lee & Associates/McLaughlin & Associates",0.3,Donald Trump,49,800,10/6/24,10/9/24,27,0.037037037037037035,8.88888888888889,0.1
Pennsylvania,University of Massachusetts Lowell Center for Public Opinion,-1,Kamala Harris,46,800,10/2/24,10/9/24,27,0.037037037037037035,-29.629629629629626,-0.2
Pennsylvania,University of Massachusetts Lowell Center for Public Opinion,-1,Donald Trump,45,800,10/2/24,10/9/24,27,0.037037037037037035,-29.629629629629626,-0.2
Pennsylvania,University of Massachusetts Lowell Center for Public Opinion,-1,Jill Stein,1,800,10/2/24,10/9/24,27,0.037037037037037035,-29.629629629629626,-0.2
Pennsylvania,University of Massachusetts Lowell Center for Public Opinion,-1,Chase Oliver,0,800,10/2/24,10/9/24,27,0.037037037037037035,-29.629629629629626,-0.2
Pennsylvania,InsiderAdvantage,-0.3,Kamala Harris,47,800,10/7/24,10/8/24,28,0.03571428571428571,-8.571428571428571,-0.1
Pennsylvania,InsiderAdvantage,-0.3,Donald Trump,49,800,10/7/24,10/8/24,28,0.03571428571428571,-8.571428571428571,-0.1
Georgia,Trafalgar Group,0.6,Kamala Harris,44.9,1089,10/7/24,10/8/24,28,0.03571428571428571,23.335714285714282,0.1
Georgia,Trafalgar Group,0.6,Donald Trump,46.2,1089,10/7/24,10/8/24,28,0.03571428571428571,23.335714285714282,0.1
Arizona,Emerson College,-1.1,Kamala Harris,48.2,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
Arizona,Emerson College,-1.1,Donald Trump,50.5,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
Georgia,Emerson College,-1.1,Kamala Harris,49.8,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
Georgia,Emerson College,-1.1,Donald Trump,49.7,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
Michigan,Emerson College,-1.1,Kamala Harris,49.7,950,10/5/24,10/8/24,28,0.03571428571428571,-37.32142857142857,-0.2
Michigan,Emerson College,-1.1,Donald Trump,49.6,950,10/5/24,10/8/24,28,0.03571428571428571,-37.32142857142857,-0.2
Nevada,Emerson College,-1.1,Kamala Harris,49.2,900,10/5/24,10/8/24,28,0.03571428571428571,-35.35714285714286,-0.2
Nevada,Emerson College,-1.1,Donald Trump,48.1,900,10/5/24,10/8/24,28,0.03571428571428571,-35.35714285714286,-0.2
North Carolina,Emerson College,-1.1,Kamala Harris,49,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
North Carolina,Emerson College,-1.1,Donald Trump,49.9,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
Pennsylvania,Emerson College,-1.1,Kamala Harris,49,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
Pennsylvania,Emerson College,-1.1,Donald Trump,49.7,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
Wisconsin,Emerson College,-1.1,Kamala Harris,49.2,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
Wisconsin,Emerson College,-1.1,Donald Trump,49.9,1000,10/5/24,10/8/24,28,0.03571428571428571,-39.285714285714285,-0.2
Montana,The New York Times/Siena College,-1.5,Kamala Harris,39,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Donald Trump,57,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Kamala Harris,38,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Donald Trump,56,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Jill Stein,0,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Chase Oliver,0,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Kamala Harris,40,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Donald Trump,57,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Kamala Harris,39,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Donald Trump,56,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Jill Stein,0,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Montana,The New York Times/Siena College,-1.5,Chase Oliver,0,656,10/5/24,10/8/24,28,0.03571428571428571,-35.14285714285714,-0.3
Pennsylvania,J.L. Partners,0.2,Kamala Harris,47,800,10/5/24,10/8/24,28,0.03571428571428571,5.7142857142857135,0
Pennsylvania,J.L. Partners,0.2,Donald Trump,47,800,10/5/24,10/8/24,28,0.03571428571428571,5.7142857142857135,0
Pennsylvania,J.L. Partners,0.2,Chase Oliver,1,800,10/5/24,10/8/24,28,0.03571428571428571,5.7142857142857135,0
Pennsylvania,J.L. Partners,0.2,Jill Stein,1,800,10/5/24,10/8/24,28,0.03571428571428571,5.7142857142857135,0
Florida,Tarrance Group,-0.4,Kamala Harris,44,818,10/5/24,10/8/24,28,0.03571428571428571,-11.685714285714287,-0.1
Florida,Tarrance Group,-0.4,Donald Trump,51,818,10/5/24,10/8/24,28,0.03571428571428571,-11.685714285714287,-0.1
Nebraska,Change Research,0.6,Kamala Harris,38,895,10/3/24,10/8/24,28,0.03571428571428571,19.178571428571427,0.1
Nebraska,Change Research,0.6,Donald Trump,58,895,10/3/24,10/8/24,28,0.03571428571428571,19.178571428571427,0.1
Michigan,Fabrizio Lee & Associates/Impact Research,-0.3,Kamala Harris,46,600,10/2/24,10/8/24,28,0.03571428571428571,-6.428571428571428,-0.1
Michigan,Fabrizio Lee & Associates/Impact Research,-0.3,Donald Trump,46,600,10/2/24,10/8/24,28,0.03571428571428571,-6.428571428571428,-0.1
Michigan,Fabrizio Lee & Associates/Impact Research,-0.3,Robert F. Kennedy,3,600,10/2/24,10/8/24,28,0.03571428571428571,-6.428571428571428,-0.1
Michigan,Fabrizio Lee & Associates/Impact Research,-0.3,Jill Stein,1,600,10/2/24,10/8/24,28,0.03571428571428571,-6.428571428571428,-0.1
Michigan,Fabrizio Lee & Associates/Impact Research,-0.3,Chase Oliver,0,600,10/2/24,10/8/24,28,0.03571428571428571,-6.428571428571428,-0.1
Michigan,Fabrizio Lee & Associates/Impact Research,-0.3,Cornel West,0,600,10/2/24,10/8/24,28,0.03571428571428571,-6.428571428571428,-0.1
Michigan,Fabrizio Lee & Associates/Impact Research,-0.3,Kamala Harris,48,600,10/2/24,10/8/24,28,0.03571428571428571,-6.428571428571428,-0.1
Michigan,Fabrizio Lee & Associates/Impact Research,-0.3,Donald Trump,49,600,10/2/24,10/8/24,28,0.03571428571428571,-6.428571428571428,-0.1
Tennessee,Targoz Market Research,0.1,Kamala Harris,35,1200,9/27/24,10/8/24,28,0.03571428571428571,4.285714285714286,0
Tennessee,Targoz Market Research,0.1,Donald Trump,54,1200,9/27/24,10/8/24,28,0.03571428571428571,4.285714285714286,0
Tennessee,Targoz Market Research,0.1,Robert F. Kennedy,5,1200,9/27/24,10/8/24,28,0.03571428571428571,4.285714285714286,0
Tennessee,Targoz Market Research,0.1,Chase Oliver,1,1200,9/27/24,10/8/24,28,0.03571428571428571,4.285714285714286,0
Tennessee,Targoz Market Research,0.1,Jill Stein,1,1200,9/27/24,10/8/24,28,0.03571428571428571,4.285714285714286,0
Tennessee,Targoz Market Research,0.1,Kamala Harris,35,971,9/27/24,10/8/24,28,0.03571428571428571,3.467857142857143,0
Tennessee,Targoz Market Research,0.1,Donald Trump,56,971,9/27/24,10/8/24,28,0.03571428571428571,3.467857142857143,0
Tennessee,Targoz Market Research,0.1,Robert F. Kennedy,5,971,9/27/24,10/8/24,28,0.03571428571428571,3.467857142857143,0
Tennessee,Targoz Market Research,0.1,Chase Oliver,1,971,9/27/24,10/8/24,28,0.03571428571428571,3.467857142857143,0
Tennessee,Targoz Market Research,0.1,Jill Stein,0,971,9/27/24,10/8/24,28,0.03571428571428571,3.467857142857143,0
Michigan,Research Co.,-0.5,Kamala Harris,51,450,10/5/24,10/7/24,29,0.034482758620689655,-7.758620689655173,-0.1
Michigan,Research Co.,-0.5,Donald Trump,48,450,10/5/24,10/7/24,29,0.034482758620689655,-7.758620689655173,-0.1
Pennsylvania,Research Co.,-0.5,Kamala Harris,50,450,10/5/24,10/7/24,29,0.034482758620689655,-7.758620689655173,-0.1
Pennsylvania,Research Co.,-0.5,Donald Trump,49,450,10/5/24,10/7/24,29,0.034482758620689655,-7.758620689655173,-0.1
Wisconsin,Research Co.,-0.5,Kamala Harris,50,450,10/5/24,10/7/24,29,0.034482758620689655,-7.758620689655173,-0.1
Wisconsin,Research Co.,-0.5,Donald Trump,48,450,10/5/24,10/7/24,29,0.034482758620689655,-7.758620689655173,-0.1
Michigan,Quinnipiac University,-0.5,Kamala Harris,47,1007,10/3/24,10/7/24,29,0.034482758620689655,-17.362068965517242,-0.1
Michigan,Quinnipiac University,-0.5,Donald Trump,50,1007,10/3/24,10/7/24,29,0.034482758620689655,-17.362068965517242,-0.1
Michigan,Quinnipiac University,-0.5,Jill Stein,0,1007,10/3/24,10/7/24,29,0.034482758620689655,-17.362068965517242,-0.1
Michigan,Quinnipiac University,-0.5,Chase Oliver,1,1007,10/3/24,10/7/24,29,0.034482758620689655,-17.362068965517242,-0.1
Michigan,Quinnipiac University,-0.5,Cornel West,1,1007,10/3/24,10/7/24,29,0.034482758620689655,-17.362068965517242,-0.1
Michigan,Quinnipiac University,-0.5,Randall A. Terry,0,1007,10/3/24,10/7/24,29,0.034482758620689655,-17.362068965517242,-0.1
Michigan,Quinnipiac University,-0.5,Kamala Harris,47,1007,10/3/24,10/7/24,29,0.034482758620689655,-17.362068965517242,-0.1
Michigan,Quinnipiac University,-0.5,Donald Trump,51,1007,10/3/24,10/7/24,29,0.034482758620689655,-17.362068965517242,-0.1
Pennsylvania,Quinnipiac University,-0.5,Kamala Harris,49,1412,10/3/24,10/7/24,29,0.034482758620689655,-24.344827586206897,-0.1
Pennsylvania,Quinnipiac University,-0.5,Donald Trump,46,1412,10/3/24,10/7/24,29,0.034482758620689655,-24.344827586206897,-0.1
Pennsylvania,Quinnipiac University,-0.5,Jill Stein,1,1412,10/3/24,10/7/24,29,0.034482758620689655,-24.344827586206897,-0.1
Pennsylvania,Quinnipiac University,-0.5,Chase Oliver,1,1412,10/3/24,10/7/24,29,0.034482758620689655,-24.344827586206897,-0.1
Pennsylvania,Quinnipiac University,-0.5,Kamala Harris,49,1412,10/3/24,10/7/24,29,0.034482758620689655,-24.344827586206897,-0.1
Pennsylvania,Quinnipiac University,-0.5,Donald Trump,47,1412,10/3/24,10/7/24,29,0.034482758620689655,-24.344827586206897,-0.1
Wisconsin,Quinnipiac University,-0.5,Kamala Harris,46,1073,10/3/24,10/7/24,29,0.034482758620689655,-18.5,-0.1
Wisconsin,Quinnipiac University,-0.5,Donald Trump,48,1073,10/3/24,10/7/24,29,0.034482758620689655,-18.5,-0.1
Wisconsin,Quinnipiac University,-0.5,Jill Stein,1,1073,10/3/24,10/7/24,29,0.034482758620689655,-18.5,-0.1
Wisconsin,Quinnipiac University,-0.5,Chase Oliver,1,1073,10/3/24,10/7/24,29,0.034482758620689655,-18.5,-0.1
Wisconsin,Quinnipiac University,-0.5,Cornel West,0,1073,10/3/24,10/7/24,29,0.034482758620689655,-18.5,-0.1
Wisconsin,Quinnipiac University,-0.5,Randall A. Terry,0,1073,10/3/24,10/7/24,29,0.034482758620689655,-18.5,-0.1
Wisconsin,Quinnipiac University,-0.5,Claudia De La Cruz,0,1073,10/3/24,10/7/24,29,0.034482758620689655,-18.5,-0.1
Wisconsin,Quinnipiac University,-0.5,Kamala Harris,47,1073,10/3/24,10/7/24,29,0.034482758620689655,-18.5,-0.1
Wisconsin,Quinnipiac University,-0.5,Donald Trump,49,1073,10/3/24,10/7/24,29,0.034482758620689655,-18.5,-0.1
Florida,Marist College,-0.9,Kamala Harris,47,1257,10/3/24,10/7/24,29,0.034482758620689655,-39.0103448275862,-0.2
Florida,Marist College,-0.9,Donald Trump,51,1257,10/3/24,10/7/24,29,0.034482758620689655,-39.0103448275862,-0.2
Florida,Marist College,-0.9,Kamala Harris,47,1410,10/3/24,10/7/24,29,0.034482758620689655,-43.758620689655174,-0.2
Florida,Marist College,-0.9,Donald Trump,51,1410,10/3/24,10/7/24,29,0.034482758620689655,-43.758620689655174,-0.2
Texas,Marist College,-0.9,Kamala Harris,46,1365,10/3/24,10/7/24,29,0.034482758620689655,-42.36206896551724,-0.2
Texas,Marist College,-0.9,Donald Trump,52,1365,10/3/24,10/7/24,29,0.034482758620689655,-42.36206896551724,-0.2
Texas,Marist College,-0.9,Kamala Harris,46,1186,10/3/24,10/7/24,29,0.034482758620689655,-36.806896551724144,-0.2
Texas,Marist College,-0.9,Donald Trump,53,1186,10/3/24,10/7/24,29,0.034482758620689655,-36.806896551724144,-0.2
Ohio,Marist College,-0.9,Kamala Harris,46,1511,10/3/24,10/7/24,29,0.034482758620689655,-46.893103448275866,-0.2
Ohio,Marist College,-0.9,Donald Trump,52,1511,10/3/24,10/7/24,29,0.034482758620689655,-46.893103448275866,-0.2
Ohio,Marist College,-0.9,Kamala Harris,46,1327,10/3/24,10/7/24,29,0.034482758620689655,-41.182758620689654,-0.2
Ohio,Marist College,-0.9,Donald Trump,52,1327,10/3/24,10/7/24,29,0.034482758620689655,-41.182758620689654,-0.2
Ohio,ABC News/The Washington Post,-1.2,Kamala Harris,45,1002,10/3/24,10/7/24,29,0.034482758620689655,-41.46206896551723,-0.2
Ohio,ABC News/The Washington Post,-1.2,Donald Trump,51,1002,10/3/24,10/7/24,29,0.034482758620689655,-41.46206896551723,-0.2
Ohio,ABC News/The Washington Post,-1.2,Kamala Harris,44,1002,10/3/24,10/7/24,29,0.034482758620689655,-41.46206896551723,-0.2
Ohio,ABC News/The Washington Post,-1.2,Donald Trump,51,1002,10/3/24,10/7/24,29,0.034482758620689655,-41.46206896551723,-0.2
Utah,Noble Predictive Insights,-0.4,Kamala Harris,38,539,10/2/24,10/7/24,29,0.034482758620689655,-7.434482758620691,-0.1
Utah,Noble Predictive Insights,-0.4,Donald Trump,54,539,10/2/24,10/7/24,29,0.034482758620689655,-7.434482758620691,-0.1
Utah,Noble Predictive Insights,-0.4,Kamala Harris,36,539,10/2/24,10/7/24,29,0.034482758620689655,-7.434482758620691,-0.1
Utah,Noble Predictive Insights,-0.4,Donald Trump,54,539,10/2/24,10/7/24,29,0.034482758620689655,-7.434482758620691,-0.1
Utah,Noble Predictive Insights,-0.4,Joel Skousen,0,539,10/2/24,10/7/24,29,0.034482758620689655,-7.434482758620691,-0.1
Utah,Noble Predictive Insights,-0.4,Cornel West,2,539,10/2/24,10/7/24,29,0.034482758620689655,-7.434482758620691,-0.1
Utah,Noble Predictive Insights,-0.4,Chase Oliver,2,539,10/2/24,10/7/24,29,0.034482758620689655,-7.434482758620691,-0.1
Utah,Noble Predictive Insights,-0.4,Jill Stein,0,539,10/2/24,10/7/24,29,0.034482758620689655,-7.434482758620691,-0.1
Utah,Noble Predictive Insights,-0.4,Kamala Harris,39,600,10/2/24,10/7/24,29,0.034482758620689655,-8.275862068965518,-0.1
Utah,Noble Predictive Insights,-0.4,Donald Trump,52,600,10/2/24,10/7/24,29,0.034482758620689655,-8.275862068965518,-0.1
Utah,Noble Predictive Insights,-0.4,Kamala Harris,37,600,10/2/24,10/7/24,29,0.034482758620689655,-8.275862068965518,-0.1
Utah,Noble Predictive Insights,-0.4,Donald Trump,51,600,10/2/24,10/7/24,29,0.034482758620689655,-8.275862068965518,-0.1
Utah,Noble Predictive Insights,-0.4,Joel Skousen,0,600,10/2/24,10/7/24,29,0.034482758620689655,-8.275862068965518,-0.1
Utah,Noble Predictive Insights,-0.4,Cornel West,2,600,10/2/24,10/7/24,29,0.034482758620689655,-8.275862068965518,-0.1
Utah,Noble Predictive Insights,-0.4,Chase Oliver,1,600,10/2/24,10/7/24,29,0.034482758620689655,-8.275862068965518,-0.1
Utah,Noble Predictive Insights,-0.4,Jill Stein,1,600,10/2/24,10/7/24,29,0.034482758620689655,-8.275862068965518,-0.1
Florida,The New York Times/Siena College,-1.5,Kamala Harris,41,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Donald Trump,55,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Kamala Harris,40,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Donald Trump,53,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Jill Stein,0,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Chase Oliver,0,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Kamala Harris,41,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Donald Trump,54,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Kamala Harris,40,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Donald Trump,53,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Jill Stein,0,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Florida,The New York Times/Siena College,-1.5,Chase Oliver,1,622,9/29/24,10/6/24,30,0.03333333333333333,-31.099999999999998,-0.3
Massachusetts,Suffolk University,-1,Kamala Harris,61.2,500,10/1/24,10/5/24,31,0.03225806451612903,-16.129032258064516,-0.2
Massachusetts,Suffolk University,-1,Donald Trump,32.2,500,10/1/24,10/5/24,31,0.03225806451612903,-16.129032258064516,-0.2
Massachusetts,Suffolk University,-1,Shiva Ayyadurai,0.8,500,10/1/24,10/5/24,31,0.03225806451612903,-16.129032258064516,-0.2
Massachusetts,Suffolk University,-1,Claudia De La Cruz,0.8,500,10/1/24,10/5/24,31,0.03225806451612903,-16.129032258064516,-0.2
Massachusetts,Suffolk University,-1,Chase Oliver,0.2,500,10/1/24,10/5/24,31,0.03225806451612903,-16.129032258064516,-0.2
Massachusetts,Suffolk University,-1,Jill Stein,1.2,500,10/1/24,10/5/24,31,0.03225806451612903,-16.129032258064516,-0.2
Michigan,Glengariff Group,-0.2,Kamala Harris,46.8,600,10/1/24,10/4/24,32,0.03125,-3.75,-0
Michigan,Glengariff Group,-0.2,Donald Trump,44.2,600,10/1/24,10/4/24,32,0.03125,-3.75,-0
Michigan,Glengariff Group,-0.2,Robert F. Kennedy,4.7,600,10/1/24,10/4/24,32,0.03125,-3.75,-0
Michigan,Glengariff Group,-0.2,Jill Stein,1.2,600,10/1/24,10/4/24,32,0.03125,-3.75,-0
Michigan,Glengariff Group,-0.2,Cornel West,1.2,600,10/1/24,10/4/24,32,0.03125,-3.75,-0
Michigan,Glengariff Group,-0.2,Chase Oliver,0.8,600,10/1/24,10/4/24,32,0.03125,-3.75,-0
Florida,Mason-Dixon Polling & Strategy,-1.1,Kamala Harris,43,625,10/1/24,10/4/24,32,0.03125,-21.484375,-0.2
Florida,Mason-Dixon Polling & Strategy,-1.1,Donald Trump,49,625,10/1/24,10/4/24,32,0.03125,-21.484375,-0.2
Texas,The New York Times/Siena College,-1.5,Kamala Harris,44,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Donald Trump,50,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Kamala Harris,42,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Donald Trump,49,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Jill Stein,2,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Chase Oliver,2,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Kamala Harris,44,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Donald Trump,50,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Kamala Harris,41,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Donald Trump,48,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Jill Stein,2,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Texas,The New York Times/Siena College,-1.5,Chase Oliver,3,617,9/29/24,10/4/24,32,0.03125,-28.921875,-0.3
Virginia,Christopher Newport University Wason Center for Civic Leadership,-0.6,Kamala Harris,52,800,9/28/24,10/4/24,32,0.03125,-15,-0.1
Virginia,Christopher Newport University Wason Center for Civic Leadership,-0.6,Donald Trump,41,800,9/28/24,10/4/24,32,0.03125,-15,-0.1
Nebraska,Impact Research,-0.2,Kamala Harris,38,600,10/1/24,10/3/24,33,0.030303030303030304,-3.6363636363636367,-0
Nebraska,Impact Research,-0.2,Donald Trump,58,600,10/1/24,10/3/24,33,0.030303030303030304,-3.6363636363636367,-0
Nevada,RMG Research,-0.4,Kamala Harris,49,782,9/30/24,10/3/24,33,0.030303030303030304,-9.478787878787879,-0.1
Nevada,RMG Research,-0.4,Donald Trump,49,782,9/30/24,10/3/24,33,0.030303030303030304,-9.478787878787879,-0.1
New Hampshire,Saint Anselm College Survey Center,-0.5,Kamala Harris,51,2104,10/1/24,10/2/24,34,0.029411764705882353,-30.941176470588236,-0.1
New Hampshire,Saint Anselm College Survey Center,-0.5,Donald Trump,44,2104,10/1/24,10/2/24,34,0.029411764705882353,-30.941176470588236,-0.1
