state,voter_id,age,gender,candidate_preference,pollster_rating_name,pollscore,sample_size,days_to_election
Alabama,423,67,Female,Harris,InsiderAdvantage,-0.4,545,29
Alabama,424,66,Female,Trump,InsiderAdvantage,-0.4,925,26
Alabama,425,87,Female,Trump,RMG Research,-0.4,621,19
Alabama,426,42,Female,Harris,InsiderAdvantage,-0.3,901,5
Alabama,427,68,Female,Trump,InsiderAdvantage,-0.3,711,23
Alabama,428,41,Male,Harris,InsiderAdvantage,-0.4,833,10
Alabama,429,70,Female,Harris,InsiderAdvantage,-0.4,512,16
Alabama,430,33,Other,Trump,RMG Research,-0.3,674,22
Alabama,431,35,Male,Trump,RMG Research,-0.3,589,26
Alabama,432,53,Male,Trump,RMG Research,-0.4,727,23
Alabama,433,94,Female,Trump,InsiderAdvantage,-0.4,1000,7
Alabama,434,26,Female,Harris,InsiderAdvantage,-0.3,870,12
Alabama,435,45,Male,Trump,RMG Research,-0.3,607,16
Alabama,436,45,Female,Harris,RMG Research,-0.3,800,28
Alabama,437,23,Female,Trump,RMG Research,-0.3,846,23
Alabama,438,22,Male,Trump,RMG Research,-0.4,782,20
Alabama,439,36,Male,Harris,RMG Research,-0.4,917,29
Alabama,440,43,Male,Trump,RMG Research,-0.4,787,18
Alabama,441,64,Female,Trump,RMG Research,-0.4,928,6
Alabama,442,74,Other,Trump,RMG Research,-0.3,857,24
Alabama,443,86,Female,Trump,RMG Research,-0.3,869,19
Alabama,444,75,Male,Harris,InsiderAdvantage,-0.3,586,24
Alabama,445,51,Male,Harris,InsiderAdvantage,-0.3,813,12
Alabama,446,60,Female,Harris,RMG Research,-0.4,572,22
Alabama,447,99,Male,Trump,RMG Research,-0.4,842,4
Alabama,448,58,Male,Harris,InsiderAdvantage,-0.3,895,22
Alabama,449,80,Male,Harris,InsiderAdvantage,-0.4,659,12
Alabama,450,85,Male,Trump,InsiderAdvantage,-0.4,520,26
Alabama,451,42,Female,Harris,InsiderAdvantage,-0.4,753,23
Alabama,452,20,Male,Trump,RMG Research,-0.4,829,24
Alabama,453,99,Other,Harris,RMG Research,-0.3,613,15
Alabama,454,38,Male,Harris,RMG Research,-0.3,553,28
Alabama,455,42,Female,Trump,RMG Research,-0.3,760,10
Alabama,456,86,Male,Harris,RMG Research,-0.3,867,25
Alabama,457,94,Female,Trump,InsiderAdvantage,-0.4,861,30
Alabama,458,62,Female,Harris,InsiderAdvantage,-0.4,941,13
Alabama,459,96,Female,Trump,RMG Research,-0.3,799,18
Alabama,460,94,Female,Harris,InsiderAdvantage,-0.4,965,4
Alabama,461,49,Female,Trump,InsiderAdvantage,-0.4,858,11
Alabama,462,20,Male,Trump,InsiderAdvantage,-0.4,811,3
Alabama,463,19,Female,Harris,InsiderAdvantage,-0.4,903,28
Alabama,464,26,Male,Trump,RMG Research,-0.3,551,29
Alabama,465,50,Male,Trump,InsiderAdvantage,-0.4,789,18
Alabama,466,97,Female,Harris,InsiderAdvantage,-0.4,622,19
Alabama,467,62,Male,Harris,RMG Research,-0.4,561,28
Alabama,468,51,Male,Harris,InsiderAdvantage,-0.3,570,24
Alabama,469,45,Female,Trump,RMG Research,-0.4,542,7
Alabama,470,23,Male,Trump,InsiderAdvantage,-0.4,584,17
Alabama,471,78,Male,Harris,InsiderAdvantage,-0.4,553,7
Alabama,472,53,Male,Harris,InsiderAdvantage,-0.4,793,28
Alabama,473,33,Female,Trump,RMG Research,-0.4,518,15
Alabama,474,80,Male,Trump,RMG Research,-0.4,661,16
Alabama,475,37,Male,Trump,InsiderAdvantage,-0.4,824,9
Alabama,476,61,Male,Trump,InsiderAdvantage,-0.4,631,24
Alabama,477,88,Female,Trump,RMG Research,-0.4,656,3
Alabama,478,19,Female,Trump,RMG Research,-0.4,527,3
Alabama,479,27,Male,Harris,RMG Research,-0.4,909,10
Alabama,480,97,Male,Harris,RMG Research,-0.4,793,10
Alabama,481,44,Male,Harris,InsiderAdvantage,-0.3,623,8
Alabama,482,82,Male,Trump,RMG Research,-0.3,937,15
Alabama,483,44,Male,Trump,RMG Research,-0.4,575,9
Alabama,484,76,Female,Trump,InsiderAdvantage,-0.4,895,11
Alabama,485,97,Female,Harris,InsiderAdvantage,-0.3,990,19
Alabama,486,27,Female,Trump,InsiderAdvantage,-0.3,511,14
Alabama,487,93,Female,Trump,RMG Research,-0.3,524,11
Alabama,488,66,Male,Harris,InsiderAdvantage,-0.4,618,14
Alabama,489,60,Female,Trump,InsiderAdvantage,-0.3,852,24
Alabama,490,34,Male,Harris,InsiderAdvantage,-0.4,760,7
Alabama,491,41,Male,Harris,RMG Research,-0.3,981,19
Alabama,492,44,Female,Harris,InsiderAdvantage,-0.3,543,21
Alabama,493,97,Male,Harris,RMG Research,-0.4,990,6
Alabama,494,37,Female,Trump,RMG Research,-0.3,508,25
Alabama,495,60,Male,Harris,RMG Research,-0.4,608,4
Alabama,496,97,Female,Harris,RMG Research,-0.3,501,22
Alabama,497,72,Male,Trump,RMG Research,-0.4,626,26
Alabama,498,26,Female,Trump,RMG Research,-0.4,952,10
Alabama,499,74,Female,Trump,InsiderAdvantage,-0.3,817,8
Alabama,500,72,Male,Harris,RMG Research,-0.3,876,6
Alabama,501,26,Female,Harris,InsiderAdvantage,-0.3,576,23
Alabama,502,19,Female,Harris,RMG Research,-0.4,530,26
Alabama,503,52,Other,Harris,RMG Research,-0.4,518,6
Alabama,504,68,Male,Trump,RMG Research,-0.4,817,11
Alabama,505,92,Male,Trump,RMG Research,-0.4,709,6
Alabama,506,35,Male,Harris,InsiderAdvantage,-0.4,628,28
Alabama,507,44,Other,Harris,RMG Research,-0.4,537,26
Alabama,508,75,Male,Trump,RMG Research,-0.4,540,23
Alabama,509,54,Female,Harris,InsiderAdvantage,-0.3,615,24
Alabama,510,72,Female,Trump,RMG Research,-0.4,699,3
Alabama,511,96,Female,Harris,InsiderAdvantage,-0.3,618,11
Alabama,512,47,Male,Harris,InsiderAdvantage,-0.4,737,11
Alabama,513,25,Male,Harris,InsiderAdvantage,-0.3,562,30
Alabama,514,39,Female,Harris,RMG Research,-0.4,511,24
Alabama,515,50,Female,Trump,InsiderAdvantage,-0.4,689,5
Alabama,516,50,Female,Trump,RMG Research,-0.3,974,6
Alabama,517,79,Male,Trump,InsiderAdvantage,-0.4,685,19
Alabama,518,99,Male,Harris,InsiderAdvantage,-0.4,990,18
Alabama,519,68,Male,Trump,InsiderAdvantage,-0.4,928,18
Alabama,520,89,Male,Trump,RMG Research,-0.4,666,30
Alabama,521,75,Male,Trump,RMG Research,-0.3,995,7
Alabama,522,35,Male,Trump,InsiderAdvantage,-0.3,512,9
Alabama,523,96,Male,Trump,InsiderAdvantage,-0.3,750,30
Alabama,524,25,Other,Harris,RMG Research,-0.4,601,22
Alabama,525,45,Female,Harris,RMG Research,-0.3,709,21
Alabama,526,50,Female,Trump,RMG Research,-0.3,628,20
Alabama,527,68,Male,Harris,RMG Research,-0.3,664,11
Alabama,528,42,Male,Trump,InsiderAdvantage,-0.3,829,23
Alabama,529,69,Male,Trump,RMG Research,-0.4,533,23
Alabama,530,92,Female,Harris,RMG Research,-0.3,935,22
Alabama,531,24,Female,Trump,InsiderAdvantage,-0.3,855,29
Alabama,532,99,Female,Trump,RMG Research,-0.3,814,15
Alabama,533,19,Other,Harris,InsiderAdvantage,-0.3,979,5
Alabama,534,57,Male,Harris,RMG Research,-0.3,748,21
Alabama,535,81,Male,Harris,InsiderAdvantage,-0.3,555,3
Alabama,536,79,Male,Trump,RMG Research,-0.4,881,18
Alabama,537,61,Male,Trump,RMG Research,-0.3,808,7
Alabama,538,78,Female,Trump,InsiderAdvantage,-0.4,545,26
Alabama,539,25,Male,Harris,InsiderAdvantage,-0.3,841,28
Alabama,540,47,Male,Trump,RMG Research,-0.4,680,25
Alabama,541,94,Male,Trump,RMG Research,-0.4,760,20
Alabama,542,32,Female,Harris,InsiderAdvantage,-0.3,613,26
Alabama,543,46,Male,Trump,RMG Research,-0.4,878,10
Alabama,544,53,Male,Harris,RMG Research,-0.3,568,20
Alabama,545,96,Female,Harris,RMG Research,-0.4,858,5
Alabama,546,21,Female,Harris,RMG Research,-0.3,777,5
Alabama,547,30,Female,Trump,InsiderAdvantage,-0.4,703,10
Alabama,548,70,Male,Trump,InsiderAdvantage,-0.4,622,1
Alabama,549,73,Male,Harris,RMG Research,-0.3,717,9
Alabama,550,80,Female,Harris,InsiderAdvantage,-0.3,613,4
Alabama,551,63,Female,Harris,RMG Research,-0.4,894,15
Alabama,552,32,Male,Harris,RMG Research,-0.3,892,21
Alabama,553,54,Male,Trump,RMG Research,-0.3,619,20
Alabama,554,89,Female,Trump,InsiderAdvantage,-0.3,710,3
Alabama,555,21,Female,Harris,InsiderAdvantage,-0.3,972,8
Alabama,556,36,Male,Trump,RMG Research,-0.3,995,28
Alabama,557,24,Male,Harris,RMG Research,-0.4,559,3
Alabama,558,51,Male,Trump,RMG Research,-0.3,750,23
Alabama,559,96,Male,Trump,InsiderAdvantage,-0.3,778,23
Alabama,560,72,Male,Harris,RMG Research,-0.3,784,24
Alabama,561,65,Female,Harris,RMG Research,-0.4,616,25
Alabama,562,78,Female,Harris,InsiderAdvantage,-0.3,829,15
Alabama,563,89,Male,Trump,RMG Research,-0.4,825,5
Alabama,564,98,Male,Harris,RMG Research,-0.4,798,8
Alabama,565,60,Male,Harris,InsiderAdvantage,-0.4,586,27
Alabama,566,23,Male,Harris,InsiderAdvantage,-0.3,566,23
Alabama,567,77,Male,Harris,RMG Research,-0.3,729,30
Alabama,568,26,Male,Trump,RMG Research,-0.4,715,7
Alabama,569,42,Other,Harris,InsiderAdvantage,-0.3,836,14
Alabama,570,22,Female,Trump,RMG Research,-0.4,525,5
Alabama,571,100,Female,Trump,RMG Research,-0.4,813,13
Alabama,572,91,Male,Trump,RMG Research,-0.3,783,16
Alabama,573,93,Male,Trump,InsiderAdvantage,-0.4,988,23
Alabama,574,67,Female,Harris,InsiderAdvantage,-0.3,972,21
Alabama,575,41,Male,Harris,RMG Research,-0.3,960,30
Alabama,576,43,Male,Trump,RMG Research,-0.3,987,1
Alabama,577,31,Male,Harris,RMG Research,-0.4,683,12
Alabama,578,60,Male,Trump,RMG Research,-0.4,975,24
Alabama,579,98,Male,Harris,RMG Research,-0.4,553,14
Alabama,580,25,Male,Harris,RMG Research,-0.4,958,27
Alabama,581,53,Male,Trump,RMG Research,-0.3,920,22
Alabama,582,22,Male,Trump,InsiderAdvantage,-0.3,994,18
Alabama,583,90,Male,Harris,RMG Research,-0.3,583,3
Alabama,584,46,Male,Trump,RMG Research,-0.3,846,3
Alabama,585,83,Male,Harris,InsiderAdvantage,-0.4,534,2
Alabama,586,51,Male,Harris,InsiderAdvantage,-0.3,755,1
Alabama,587,20,Male,Trump,RMG Research,-0.4,715,27
Alabama,588,42,Female,Harris,InsiderAdvantage,-0.3,506,23
Alabama,589,82,Male,Harris,InsiderAdvantage,-0.4,923,11
Alabama,590,62,Female,Trump,RMG Research,-0.3,633,10
Alabama,591,88,Female,Harris,InsiderAdvantage,-0.4,741,28
Alabama,592,58,Male,Harris,InsiderAdvantage,-0.3,524,24
Alabama,593,60,Female,Trump,RMG Research,-0.3,901,20
Alabama,594,47,Male,Trump,RMG Research,-0.4,992,10
Alabama,595,48,Female,Trump,RMG Research,-0.3,880,26
Alabama,596,70,Female,Harris,RMG Research,-0.4,570,16
Alabama,597,59,Female,Harris,InsiderAdvantage,-0.4,901,28
Alabama,598,64,Female,Trump,RMG Research,-0.4,699,29
Alabama,599,63,Female,Trump,InsiderAdvantage,-0.3,983,28
Alabama,600,83,Male,Trump,RMG Research,-0.3,932,10
Alabama,601,56,Male,Trump,RMG Research,-0.4,611,23
Alabama,602,79,Male,Harris,RMG Research,-0.3,632,17
Alabama,603,83,Other,Trump,RMG Research,-0.4,949,5
Alabama,604,92,Female,Harris,InsiderAdvantage,-0.4,978,10
Alabama,605,64,Female,Harris,InsiderAdvantage,-0.4,580,10
Alabama,606,20,Male,Trump,RMG Research,-0.4,565,14
Alabama,607,59,Male,Trump,InsiderAdvantage,-0.4,584,20
Alabama,608,30,Other,Harris,RMG Research,-0.4,565,8
Alabama,609,41,Female,Trump,InsiderAdvantage,-0.3,521,20
Alabama,610,69,Female,Trump,RMG Research,-0.3,975,20
Alabama,611,76,Male,Harris,RMG Research,-0.3,605,28
Alabama,612,93,Female,Harris,InsiderAdvantage,-0.4,733,1
Alabama,613,86,Male,Trump,RMG Research,-0.3,613,19
Alabama,614,25,Male,Trump,InsiderAdvantage,-0.4,571,19
Alabama,615,41,Male,Trump,RMG Research,-0.4,579,28
Alabama,616,67,Male,Trump,InsiderAdvantage,-0.4,708,13
Alabama,617,94,Female,Harris,InsiderAdvantage,-0.4,920,22
Alabama,618,92,Female,Harris,InsiderAdvantage,-0.3,914,12
Alabama,619,100,Female,Trump,InsiderAdvantage,-0.4,646,18
Alabama,620,88,Male,Trump,RMG Research,-0.3,780,4
Alabama,621,33,Female,Trump,RMG Research,-0.3,546,15
Alabama,622,89,Female,Harris,RMG Research,-0.4,678,28
Alabama,623,53,Male,Harris,InsiderAdvantage,-0.4,925,29
Alabama,624,94,Female,Harris,InsiderAdvantage,-0.3,867,26
Alabama,625,88,Male,Harris,InsiderAdvantage,-0.4,847,7
Alabama,626,93,Female,Trump,InsiderAdvantage,-0.3,761,7
Alabama,627,65,Female,Harris,InsiderAdvantage,-0.3,924,10
Alabama,628,26,Female,Trump,InsiderAdvantage,-0.4,702,5
Alabama,629,78,Male,Trump,RMG Research,-0.4,557,12
Alabama,630,78,Other,Harris,InsiderAdvantage,-0.4,537,19
Alabama,631,68,Female,Harris,InsiderAdvantage,-0.4,809,20
Alabama,632,26,Male,Trump,RMG Research,-0.3,824,12
Alabama,633,33,Male,Harris,InsiderAdvantage,-0.3,703,1
Alabama,634,33,Male,Harris,RMG Research,-0.4,722,10
Alabama,635,25,Female,Harris,RMG Research,-0.3,654,25
Alabama,636,95,Female,Harris,RMG Research,-0.4,574,21
Alabama,637,67,Male,Trump,RMG Research,-0.3,921,5
Alabama,638,64,Male,Harris,InsiderAdvantage,-0.3,515,28
Alabama,639,73,Female,Trump,RMG Research,-0.4,673,2
Alabama,640,49,Male,Harris,RMG Research,-0.3,552,1
Alabama,641,30,Male,Harris,RMG Research,-0.4,734,2
Alabama,642,86,Male,Harris,InsiderAdvantage,-0.4,626,4
Alabama,643,48,Male,Trump,InsiderAdvantage,-0.3,963,13
Alabama,644,68,Male,Harris,RMG Research,-0.3,955,16
Alabama,645,51,Male,Trump,InsiderAdvantage,-0.4,702,25
Alabama,646,46,Male,Harris,InsiderAdvantage,-0.3,841,7
Alabama,647,85,Female,Trump,InsiderAdvantage,-0.3,754,6
Alabama,648,99,Other,Harris,RMG Research,-0.4,824,10
Alabama,649,26,Female,Trump,RMG Research,-0.4,780,24
Alabama,650,39,Female,Trump,InsiderAdvantage,-0.4,833,8
Alabama,651,92,Female,Harris,RMG Research,-0.3,806,5
Alabama,652,48,Female,Trump,InsiderAdvantage,-0.4,865,24
Alabama,653,60,Female,Harris,InsiderAdvantage,-0.3,929,29
Alabama,654,22,Male,Harris,InsiderAdvantage,-0.3,507,6
Alabama,655,56,Female,Harris,InsiderAdvantage,-0.3,939,13
Alabama,656,28,Male,Harris,InsiderAdvantage,-0.3,713,5
Alabama,657,73,Female,Harris,InsiderAdvantage,-0.4,832,9
Alabama,658,83,Female,Trump,InsiderAdvantage,-0.4,834,17
Alabama,659,45,Female,Harris,InsiderAdvantage,-0.4,911,4
Alabama,660,76,Female,Harris,InsiderAdvantage,-0.4,634,8
Alabama,661,40,Male,Trump,InsiderAdvantage,-0.4,928,21
Alabama,662,54,Female,Trump,RMG Research,-0.3,500,15
Alabama,663,87,Male,Harris,InsiderAdvantage,-0.3,796,18
Alabama,664,63,Male,Trump,RMG Research,-0.3,864,26
Alabama,665,82,Male,Harris,InsiderAdvantage,-0.4,858,30
Alabama,666,77,Female,Harris,RMG Research,-0.3,759,15
Alabama,667,42,Female,Trump,InsiderAdvantage,-0.4,930,18
Alabama,668,19,Female,Harris,InsiderAdvantage,-0.4,766,27
Alabama,669,84,Female,Trump,RMG Research,-0.3,696,6
Alabama,670,65,Female,Harris,InsiderAdvantage,-0.4,560,27
Alabama,671,31,Female,Trump,RMG Research,-0.4,521,13
Alabama,672,100,Male,Trump,InsiderAdvantage,-0.4,966,25
Alabama,673,47,Male,Trump,RMG Research,-0.3,682,28
Alabama,674,41,Female,Harris,InsiderAdvantage,-0.3,698,11
Alabama,675,89,Male,Trump,InsiderAdvantage,-0.4,630,10
Alabama,676,96,Male,Trump,InsiderAdvantage,-0.3,648,12
Alabama,677,59,Other,Harris,InsiderAdvantage,-0.4,982,20
Alabama,678,43,Male,Trump,RMG Research,-0.4,978,11
Alabama,679,89,Female,Harris,InsiderAdvantage,-0.3,617,15
Alabama,680,36,Female,Harris,InsiderAdvantage,-0.3,594,10
Alaska,681,75,Female,Trump,InsiderAdvantage,-0.4,549,23
Alaska,682,67,Male,Trump,RMG Research,-0.4,688,27
Alaska,683,31,Male,Trump,InsiderAdvantage,-0.3,737,15
Alaska,684,32,Male,Harris,RMG Research,-0.4,606,30
Alaska,685,84,Female,Harris,RMG Research,-0.3,581,25
Alaska,686,31,Female,Trump,InsiderAdvantage,-0.4,580,16
Alaska,687,66,Male,Trump,RMG Research,-0.4,911,30
Alaska,688,57,Female,Trump,InsiderAdvantage,-0.4,801,20
Alaska,689,37,Male,Trump,InsiderAdvantage,-0.3,875,13
Alaska,690,87,Female,Harris,InsiderAdvantage,-0.3,637,2
Alaska,691,27,Male,Harris,InsiderAdvantage,-0.3,547,12
Alaska,692,79,Male,Harris,RMG Research,-0.4,801,12
Alaska,693,88,Male,Harris,InsiderAdvantage,-0.4,831,3
Alaska,694,90,Female,Harris,RMG Research,-0.4,509,4
Alaska,695,38,Female,Harris,InsiderAdvantage,-0.4,620,5
Alaska,696,46,Female,Harris,RMG Research,-0.3,953,2
Alaska,697,32,Male,Trump,InsiderAdvantage,-0.4,904,1
Alaska,698,68,Female,Harris,InsiderAdvantage,-0.4,820,10
Alaska,699,20,Male,Harris,RMG Research,-0.3,931,16
Alaska,700,90,Female,Harris,RMG Research,-0.4,985,18
Alaska,701,32,Male,Trump,RMG Research,-0.3,705,14
Alaska,702,99,Female,Harris,InsiderAdvantage,-0.3,638,10
Alaska,703,25,Male,Harris,InsiderAdvantage,-0.3,514,4
Alaska,704,45,Female,Trump,InsiderAdvantage,-0.3,926,9
Alaska,705,71,Female,Harris,InsiderAdvantage,-0.4,507,23
Alaska,706,99,Male,Harris,InsiderAdvantage,-0.4,689,1
Alaska,707,95,Male,Trump,RMG Research,-0.4,971,20
Alaska,708,80,Male,Trump,RMG Research,-0.3,759,6
Alaska,709,68,Female,Trump,InsiderAdvantage,-0.3,671,18
Alaska,710,48,Male,Trump,InsiderAdvantage,-0.4,988,3
Alaska,711,23,Male,Trump,InsiderAdvantage,-0.3,684,5
Alaska,712,97,Female,Harris,RMG Research,-0.3,659,27
Alaska,713,42,Female,Harris,InsiderAdvantage,-0.3,816,15
Alaska,714,88,Female,Trump,InsiderAdvantage,-0.4,622,23
Alaska,715,98,Male,Harris,InsiderAdvantage,-0.4,539,12
Alaska,716,89,Female,Trump,RMG Research,-0.4,965,26
Alaska,717,94,Female,Trump,RMG Research,-0.3,566,19
Alaska,718,28,Female,Trump,InsiderAdvantage,-0.4,581,19
Alaska,719,81,Female,Trump,RMG Research,-0.4,723,1
Alaska,720,38,Male,Trump,InsiderAdvantage,-0.4,729,30
Alaska,721,56,Female,Trump,InsiderAdvantage,-0.3,708,23
Alaska,722,90,Female,Trump,InsiderAdvantage,-0.3,758,25
Alaska,723,92,Male,Harris,RMG Research,-0.3,840,19
Alaska,724,86,Male,Trump,RMG Research,-0.4,794,9
Alaska,725,50,Male,Harris,RMG Research,-0.3,567,2
Alaska,726,45,Female,Trump,RMG Research,-0.3,1000,27
Alaska,727,86,Female,Trump,InsiderAdvantage,-0.3,641,6
Alaska,728,45,Male,Harris,RMG Research,-0.4,519,26
Alaska,729,66,Female,Harris,RMG Research,-0.3,566,22
Alaska,730,60,Female,Trump,InsiderAdvantage,-0.3,507,19
Alaska,731,37,Male,Trump,InsiderAdvantage,-0.3,682,8
Alaska,732,36,Male,Trump,InsiderAdvantage,-0.3,747,14
Alaska,733,66,Female,Trump,InsiderAdvantage,-0.4,597,11
Alaska,734,29,Female,Trump,InsiderAdvantage,-0.4,803,23
Alaska,735,74,Other,Harris,InsiderAdvantage,-0.3,710,13
Alaska,736,58,Male,Harris,RMG Research,-0.4,550,29
Alaska,737,75,Female,Harris,RMG Research,-0.4,860,4
Alaska,738,89,Male,Harris,RMG Research,-0.3,707,22
Alaska,739,78,Male,Trump,RMG Research,-0.4,966,26
Alaska,740,32,Female,Harris,RMG Research,-0.3,745,25
Alaska,741,76,Male,Harris,InsiderAdvantage,-0.3,978,27
Alaska,742,56,Female,Harris,InsiderAdvantage,-0.4,759,8
Alaska,743,45,Female,Trump,InsiderAdvantage,-0.4,846,16
Alaska,744,36,Female,Harris,RMG Research,-0.4,783,7
Alaska,745,50,Female,Harris,RMG Research,-0.4,937,8
Alaska,746,49,Other,Harris,RMG Research,-0.3,755,25
Alaska,747,28,Male,Harris,InsiderAdvantage,-0.4,962,8
Alaska,748,85,Male,Harris,RMG Research,-0.4,655,20
Alaska,749,86,Female,Harris,InsiderAdvantage,-0.3,975,30
Alaska,750,47,Male,Harris,InsiderAdvantage,-0.3,983,18
Alaska,751,47,Female,Harris,RMG Research,-0.4,763,11
Alaska,752,81,Male,Trump,RMG Research,-0.4,801,6
Alaska,753,87,Male,Harris,InsiderAdvantage,-0.3,856,29
Alaska,754,52,Male,Trump,InsiderAdvantage,-0.3,844,17
Alaska,755,99,Female,Trump,InsiderAdvantage,-0.3,748,13
Alaska,756,49,Male,Trump,InsiderAdvantage,-0.4,678,14
Alaska,757,57,Female,Trump,RMG Research,-0.4,541,4
Alaska,758,99,Female,Harris,InsiderAdvantage,-0.3,607,4
Alaska,759,35,Female,Harris,RMG Research,-0.3,792,20
Alaska,760,35,Male,Trump,InsiderAdvantage,-0.4,607,14
Alaska,761,23,Female,Trump,RMG Research,-0.4,759,20
Alaska,762,65,Male,Harris,RMG Research,-0.3,805,24
Alaska,763,51,Male,Harris,InsiderAdvantage,-0.3,651,22
Alaska,764,21,Female,Harris,InsiderAdvantage,-0.3,659,10
Alaska,765,43,Male,Harris,InsiderAdvantage,-0.4,961,5
Alaska,766,97,Female,Trump,RMG Research,-0.4,631,18
Alaska,767,34,Female,Trump,RMG Research,-0.4,732,16
Alaska,768,48,Male,Harris,InsiderAdvantage,-0.3,920,11
Alaska,769,93,Female,Trump,InsiderAdvantage,-0.4,578,19
Alaska,770,69,Other,Harris,InsiderAdvantage,-0.4,696,4
Alaska,771,57,Male,Trump,InsiderAdvantage,-0.4,723,12
Alaska,772,63,Female,Trump,RMG Research,-0.3,920,19
Alaska,773,95,Male,Harris,RMG Research,-0.3,921,13
Alaska,774,28,Female,Trump,RMG Research,-0.3,593,14
Alaska,775,81,Female,Trump,InsiderAdvantage,-0.4,586,20
Alaska,776,85,Male,Trump,RMG Research,-0.3,599,28
Alaska,777,83,Female,Trump,InsiderAdvantage,-0.3,840,27
Alaska,778,61,Female,Trump,RMG Research,-0.3,679,9
Alaska,779,26,Male,Trump,RMG Research,-0.4,749,17
Alaska,780,18,Female,Trump,InsiderAdvantage,-0.3,581,29
Alaska,781,77,Female,Trump,RMG Research,-0.3,940,18
Alaska,782,73,Male,Harris,InsiderAdvantage,-0.4,566,14
Alaska,783,69,Other,Harris,RMG Research,-0.4,782,6
Alaska,784,50,Female,Harris,RMG Research,-0.4,648,6
Alaska,785,76,Other,Harris,RMG Research,-0.4,843,23
Alaska,786,59,Male,Harris,RMG Research,-0.3,838,13
Alaska,787,27,Male,Harris,InsiderAdvantage,-0.4,995,22
Alaska,788,63,Male,Trump,RMG Research,-0.4,788,18
Alaska,789,53,Female,Harris,RMG Research,-0.4,925,30
Alaska,790,51,Female,Trump,InsiderAdvantage,-0.4,965,15
Alaska,791,84,Male,Harris,RMG Research,-0.4,744,11
Alaska,792,99,Female,Harris,InsiderAdvantage,-0.4,516,1
Alaska,793,40,Male,Harris,RMG Research,-0.4,869,24
Alaska,794,68,Male,Harris,InsiderAdvantage,-0.4,893,16
Alaska,795,68,Male,Trump,InsiderAdvantage,-0.4,632,19
Alaska,796,94,Female,Trump,InsiderAdvantage,-0.4,534,14
Alaska,797,86,Female,Harris,InsiderAdvantage,-0.4,779,18
Alaska,798,23,Female,Harris,InsiderAdvantage,-0.4,745,3
Alaska,799,86,Male,Trump,RMG Research,-0.4,590,13
Alaska,800,54,Female,Harris,InsiderAdvantage,-0.4,673,4
Alaska,801,53,Female,Harris,RMG Research,-0.4,860,8
Alaska,802,94,Female,Trump,InsiderAdvantage,-0.4,762,3
Alaska,803,21,Female,Harris,RMG Research,-0.3,986,1
Alaska,804,77,Female,Trump,RMG Research,-0.3,633,16
Alaska,805,41,Female,Trump,RMG Research,-0.4,987,23
Alaska,806,55,Female,Harris,RMG Research,-0.3,578,5
Alaska,807,37,Female,Trump,RMG Research,-0.4,967,16
Alaska,808,74,Male,Trump,InsiderAdvantage,-0.3,508,27
Alaska,809,19,Female,Harris,RMG Research,-0.3,571,9
Alaska,810,41,Other,Trump,InsiderAdvantage,-0.4,975,17
Alaska,811,51,Male,Harris,InsiderAdvantage,-0.3,684,19
Alaska,812,43,Male,Harris,RMG Research,-0.4,990,25
Alaska,813,83,Male,Harris,RMG Research,-0.3,937,6
Alaska,814,32,Male,Trump,RMG Research,-0.3,639,24
Alaska,815,78,Female,Trump,InsiderAdvantage,-0.3,821,15
Alaska,816,81,Male,Harris,RMG Research,-0.3,815,21
Alaska,817,58,Male,Harris,InsiderAdvantage,-0.3,659,28
Alaska,818,37,Female,Trump,RMG Research,-0.3,919,8
Alaska,819,20,Male,Harris,InsiderAdvantage,-0.4,888,13
Alaska,820,79,Male,Harris,InsiderAdvantage,-0.4,869,21
Alaska,821,20,Male,Trump,RMG Research,-0.3,868,26
Alaska,822,77,Female,Trump,RMG Research,-0.4,925,21
Alaska,823,86,Male,Trump,InsiderAdvantage,-0.4,880,1
Alaska,824,51,Male,Trump,RMG Research,-0.3,711,26
Alaska,825,23,Male,Trump,RMG Research,-0.4,635,10
Alaska,826,67,Male,Trump,RMG Research,-0.3,861,5
Alaska,827,41,Male,Harris,InsiderAdvantage,-0.4,672,13
Alaska,828,95,Male,Harris,InsiderAdvantage,-0.4,738,19
Alaska,829,96,Female,Trump,InsiderAdvantage,-0.3,884,25
Alaska,830,67,Female,Trump,InsiderAdvantage,-0.4,825,10
Alaska,831,36,Male,Trump,InsiderAdvantage,-0.4,703,9
Alaska,832,48,Male,Trump,RMG Research,-0.4,735,30
Alaska,833,86,Other,Harris,RMG Research,-0.3,608,14
Alaska,834,30,Male,Trump,RMG Research,-0.3,935,28
Alaska,835,20,Male,Trump,RMG Research,-0.4,803,22
